MethodKey,Method,ProtocolKey,Protocol,Split,Seed,Scope,Class,Precision,Recall,F1,Support,Predicted_Support
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,506,0.008849557522123894,0.05555555555555555,0.015267175572519083,18,113
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,508,0.0,0.0,0.0,22,27
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,510,0.0,0.0,0.0,0,78
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,511,0.0,0.0,0.0,53,74
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,512,0.6473988439306358,0.49122807017543857,0.5586034912718204,456,346
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,513,0.08108108108108109,0.03461538461538462,0.04851752021563342,260,111
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,515,0.9814814814814815,0.17725752508361203,0.3002832861189802,299,54
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,516,0.0,0.0,0.0,13,7
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,517,0.6956521739130435,0.16161616161616163,0.26229508196721313,99,23
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,518,0.0,0.0,0.0,5,32
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,520,0.33827160493827163,0.363395225464191,0.35038363171355497,377,405
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,521,0.0,0.0,0.0,0,236
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,522,0.9032258064516129,0.10789980732177264,0.1927710843373494,519,62
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,523,0.44924215720831867,0.9319926873857404,0.6062552027589487,2735,5674
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cafeteria,0.6371473354231975,0.38403401039206425,0.4792219274977896,2117,1276
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cleaning,0.7740112994350282,0.15838150289017341,0.2629558541266795,865,177
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,hallway,0.185,0.08788598574821853,0.11916264090177134,421,200
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,kitchen,0.5207646671061306,0.34909412284577995,0.41798941798941797,2263,1517
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,nurse station,0.8494817485353763,0.908433734939759,0.8779692594317653,4150,4438
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,501,0.0,0.0,0.0,185,23
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,502,0.25,0.1111111111111111,0.15384615384615385,27,12
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,503,0.35714285714285715,0.6666666666666666,0.46511627906976744,15,28
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,505,0.0,0.0,0.0,4,1
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,506,0.01818181818181818,0.1111111111111111,0.03125,18,110
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,508,0.030303030303030304,0.045454545454545456,0.03636363636363636,22,33
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,510,0.0,0.0,0.0,0,226
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,511,0.0,0.0,0.0,53,118
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,512,0.5703883495145631,0.5153508771929824,0.5414746543778802,456,412
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,513,0.0641025641025641,0.019230769230769232,0.029585798816568046,260,78
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,515,0.9594594594594594,0.23745819397993312,0.3806970509383378,299,74
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,516,0.0,0.0,0.0,13,0
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,517,0.9047619047619048,0.1919191919191919,0.31666666666666665,99,21
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,518,0.0,0.0,0.0,5,6
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,520,0.33405639913232105,0.40848806366047746,0.36754176610978523,377,461
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,521,0.0,0.0,0.0,0,0
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,522,0.75,0.011560693641618497,0.022770398481973434,519,8
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,523,0.42996856444289205,0.9001828153564899,0.5819643068195248,2735,5726
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cafeteria,0.5936213991769548,0.2725555030703826,0.3735836840401424,2117,972
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cleaning,0.7247191011235955,0.14913294797687862,0.2473633748801534,865,178
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,hallway,0.17676767676767677,0.0831353919239905,0.11308562197092084,421,198
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,kitchen,0.48918032786885246,0.32965090587715423,0.3938753959873284,2263,1525
rf_lagstack10,Random Forest (10 s causal lag-stack features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,nurse station,0.8114212657148945,0.9175903614457831,0.8612461834219156,4150,4693
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,501,0.030303030303030304,0.005405405405405406,0.009174311926605505,185,33
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,502,0.7857142857142857,0.4074074074074074,0.5365853658536586,27,14
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,503,0.47368421052631576,0.6,0.5294117647058824,15,19
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,505,0.0,0.0,0.0,4,16
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,506,0.07051282051282051,0.6111111111111112,0.12643678160919541,18,156
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,508,0.17142857142857143,0.2727272727272727,0.21052631578947367,22,35
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,510,0.0,0.0,0.0,0,195
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,511,0.0,0.0,0.0,53,413
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,512,0.5826972010178118,0.5021929824561403,0.5394581861012956,456,393
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,513,0.018867924528301886,0.007692307692307693,0.01092896174863388,260,106
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,515,0.835820895522388,0.18729096989966554,0.30601092896174864,299,67
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,516,0.0,0.0,0.0,13,0
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,517,1.0,0.2727272727272727,0.42857142857142855,99,27
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,518,0.0,0.0,0.0,5,14
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,520,0.3643031784841076,0.3952254641909814,0.3791348600508906,377,409
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,521,0.0,0.0,0.0,0,0
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,522,0.32,0.030828516377649325,0.056239015817223195,519,50
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,523,0.44274671939600935,0.9005484460694698,0.5936370209689081,2735,5563
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cafeteria,0.5504627589246364,0.5899858290033065,0.5695394436844505,2117,2269
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cleaning,0.4868913857677903,0.15028901734104047,0.22968197879858657,865,267
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,hallway,0.043478260869565216,0.040380047505938245,0.04187192118226601,421,391
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,kitchen,0.5052508751458576,0.19133893062306673,0.2775641025641026,2263,857
tcn10,Causal TCN (10 s RSSI + availability sequence),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,nurse station,0.914657799944583,0.795421686746988,0.8508828457275422,4150,3609
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,501,0.0,0.0,0.0,185,4
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,502,0.5,0.2222222222222222,0.3076923076923077,27,12
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,503,0.3333333333333333,0.4,0.36363636363636365,15,18
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,505,0.0,0.0,0.0,4,0
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,506,0.0,0.0,0.0,18,115
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,508,0.0,0.0,0.0,22,16
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,510,0.0,0.0,0.0,0,212
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,511,0.0,0.0,0.0,53,120
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,512,0.6853146853146853,0.4298245614035088,0.5283018867924528,456,286
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,513,0.075,0.03461538461538462,0.04736842105263158,260,120
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,515,0.9649122807017544,0.18394648829431437,0.3089887640449438,299,57
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,516,0.0,0.0,0.0,13,0
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,517,0.7575757575757576,0.25252525252525254,0.3787878787878788,99,33
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,518,0.0,0.0,0.0,5,7
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,520,0.38461538461538464,0.46419098143236076,0.4206730769230769,377,455
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,521,0.0,0.0,0.0,0,0
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,522,1.0,0.023121387283236993,0.04519774011299435,519,12
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,523,0.44390749050742145,0.9404021937842779,0.6031187712510259,2735,5794
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cafeteria,0.603648424543947,0.34388285309400096,0.4381582907011736,2117,1206
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cleaning,0.7101449275362319,0.11329479768786127,0.19541375872382852,865,138
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,hallway,0.1317365269461078,0.052256532066508314,0.07482993197278912,421,167
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,kitchen,0.5120678408349641,0.3468846663720725,0.4135932560590095,2263,1533
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,nurse station,0.8305785123966942,0.9202409638554216,0.8731138545953361,4150,4598
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,501,0.5333333333333333,0.21621621621621623,0.3076923076923077,185,75
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,502,1.0,0.25925925925925924,0.4117647058823529,27,7
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,503,1.0,0.6,0.75,15,9
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,505,0.0,0.0,0.0,4,35
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,506,0.061016949152542375,1.0,0.11501597444089456,18,295
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,508,0.0,0.0,0.0,22,10
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,510,0.0,0.0,0.0,0,29
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,511,0.0,0.0,0.0,53,63
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,512,0.811046511627907,0.6118421052631579,0.6975,456,344
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,513,0.15593220338983052,0.17692307692307693,0.16576576576576577,260,295
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,515,1.0,0.06020066889632107,0.11356466876971609,299,18
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,516,0.0,0.0,0.0,13,21
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,517,1.0,0.2828282828282828,0.4409448818897638,99,28
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,518,0.0,0.0,0.0,5,10
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,520,0.484573502722323,0.7082228116710876,0.5754310344827587,377,551
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,521,0.0,0.0,0.0,0,342
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,522,1.0,0.10789980732177264,0.19478260869565217,519,56
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,523,0.5510688836104513,0.9330895795246801,0.6929133858267716,2735,4631
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cafeteria,0.6841328413284132,0.43788379782711384,0.5339861751152074,2117,1355
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cleaning,0.6071428571428571,0.07861271676300578,0.13920163766632548,865,112
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,hallway,0.14678899082568808,0.03800475059382423,0.06037735849056604,421,109
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,kitchen,0.6171116504854369,0.449403446752099,0.5200715929429813,2263,1648
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,nurse station,0.8181069958847736,0.9580722891566265,0.8825749167591564,4150,4860
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,501,0.5333333333333333,0.21621621621621623,0.3076923076923077,185,75
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,502,1.0,0.25925925925925924,0.4117647058823529,27,7
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,503,1.0,0.6,0.75,15,9
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,505,0.0,0.0,0.0,4,35
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,506,0.061016949152542375,1.0,0.11501597444089456,18,295
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,508,0.0,0.0,0.0,22,10
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,510,0.0,0.0,0.0,0,72
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,511,0.0,0.0,0.0,53,63
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,512,0.811046511627907,0.6118421052631579,0.6975,456,344
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,513,0.15593220338983052,0.17692307692307693,0.16576576576576577,260,295
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,515,1.0,0.06020066889632107,0.11356466876971609,299,18
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,516,0.0,0.0,0.0,13,21
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,517,1.0,0.2828282828282828,0.4409448818897638,99,28
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,518,0.0,0.0,0.0,5,10
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,520,0.49906191369606,0.7055702917771883,0.5846153846153846,377,533
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,521,0.0,0.0,0.0,0,316
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,522,1.0,0.10597302504816955,0.1916376306620209,519,55
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,523,0.5508309950356141,0.9330895795246801,0.6927252985884907,2735,4633
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cafeteria,0.6841328413284132,0.43788379782711384,0.5339861751152074,2117,1355
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,cleaning,0.6071428571428571,0.07861271676300578,0.13920163766632548,865,112
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,hallway,0.14678899082568808,0.03800475059382423,0.06037735849056604,421,109
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,kitchen,0.6171116504854369,0.449403446752099,0.5200715929429813,2263,1648
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,nurse station,0.8181069958847736,0.9580722891566265,0.8825749167591564,4150,4860
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,501,0.5333333333333333,0.21621621621621623,0.3076923076923077,185,75
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,502,1.0,0.25925925925925924,0.4117647058823529,27,7
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,503,1.0,0.6,0.75,15,9
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,505,0.0,0.0,0.0,4,35
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,506,0.061016949152542375,1.0,0.11501597444089456,18,295
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,event_random,Event-group random 70/30 + 59 s purge,seed44,44.0,split,508,0.0,0.0,0.0,22,10
