MethodKey,Method,ProtocolKey,Protocol,Class,Precision,Precision_SD,Recall,Recall_SD,F1,F1_SD,Support_Mean,Predicted_Support_Mean
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),521,0.0,0.0,0.0,0.0,0.0,0.0,2.0,177.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),522,0.24642857142857144,0.0,0.08313253012048193,0.0,0.12432432432432433,0.0,830.0,280.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),523,0.5362192523726516,0.0,0.8248175182481752,0.0,0.6499207699982393,0.0,6713.0,10326.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),cafeteria,0.38545368396114665,0.0,0.3796080261315912,0.0,0.38250852239332317,0.0,4286.0,4221.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),cleaning,0.409967845659164,0.0,0.3780578206078577,0.0,0.393366756652526,0.0,1349.0,1244.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),hallway,0.0,0.0,0.0,0.0,0.0,0.0,578.0,557.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),kitchen,0.7429494712103408,0.0,0.5779910867329449,0.0,0.6501703194292693,0.0,8751.0,6808.0
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),nurse station,0.7641559125625493,0.0,0.749160857216628,0.0,0.7565840938722295,0.0,7746.0,7594.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),501,0.16885553470919323,0.0,0.22113022113022113,0.0,0.19148936170212766,0.0,407.0,533.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),502,0.0,0.0,0.0,0.0,0.0,0.0,389.0,138.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),503,0.532608695652174,0.0,0.1952191235059761,0.0,0.2857142857142857,0.0,251.0,92.0
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),lodo,Leave-one-day-out (Apr11-Apr13),505,0.0,0.0,0.0,0.0,0.0,0.0,33.0,246.0
