MethodKey,Method,ProtocolKey,Protocol,Split,Seed,Macro_F1,Weighted_F1,Accuracy,Eval_N,True_Classes,Pred_Classes,Real_Train_N_Common,Real_Train_Classes_Common,Test_Classes,Unseen_Test_Classes,Unseen_Test_Class_List,Unseen_Test_Seconds,TCN_Selected_Epoch,Runtime_Sec
rf_basic10,Random Forest (10 s RSSI summary features),row_random,Naive stratified row-random 70/30,seed42,42.0,0.6136484831698782,0.6190309758760492,0.5499045059064865,14137,23,23,32984,23,23,0,,0,,0.42668676376342773
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed42,42.0,0.9124799152430579,0.9063596710572304,0.903091179175214,14137,23,23,32984,23,23,0,,0,,0.0008761882781982422
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed42,42.0,0.9124799152430579,0.9063596710572304,0.903091179175214,14137,23,23,32984,23,23,0,,0,,0.015961170196533203
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed42,42.0,0.7455896155604116,0.8513757738744684,0.8502511140977577,14137,23,22,32984,23,23,0,,0,,0.01671147346496582
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed42,42.0,0.7913572624577331,0.820881436447852,0.8220273042371083,14137,23,22,32984,23,23,0,,0,,0.0006940364837646484
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed42,42.0,0.838253174825714,0.8928240150066311,0.8901464242767206,14137,23,22,32984,23,23,0,,0,,0.0011870861053466797
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed42,42.0,0.6288080996369425,0.7138816619969356,0.7138714012874019,14137,23,22,32984,23,23,0,,0,,0.015163660049438477
rf_lagstack10,Random Forest (10 s causal lag-stack features),row_random,Naive stratified row-random 70/30,seed42,42.0,0.5291299986962157,0.5463629597143657,0.4919714225083115,14137,23,23,32984,23,23,0,,0,,0.5965762138366699
tcn10,Causal TCN (10 s RSSI + availability sequence),row_random,Naive stratified row-random 70/30,seed42,42.0,0.5545125966365039,0.6369175569789584,0.6416495720449883,14137,23,22,32984,23,23,0,,0,38.0,35.03265190124512
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),row_random,Naive stratified row-random 70/30,seed42,42.0,0.6168876346841371,0.6192865270118749,0.549833769540921,14137,23,23,32984,23,23,0,,0,,0.7792377471923828
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),row_random,Naive stratified row-random 70/30,seed42,42.0,0.9001228129892936,0.8777310811493144,0.8753625238735234,14137,23,23,32984,23,23,0,,0,,3.6564786434173584
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,row_random,Naive stratified row-random 70/30,seed42,42.0,0.9013618020443919,0.877871870070252,0.8755039966046545,14137,23,23,32984,23,23,0,,0,,3.4421300888061523
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,row_random,Naive stratified row-random 70/30,seed42,42.0,0.9013618020443919,0.877871870070252,0.8755039966046545,14137,23,23,32984,23,23,0,,0,,3.495537281036377
rf_basic10,Random Forest (10 s RSSI summary features),row_random,Naive stratified row-random 70/30,seed43,43.0,0.6509345209561668,0.7193239272796702,0.7167008559100233,14137,23,22,32984,23,23,0,,0,,0.48134827613830566
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed43,43.0,0.8834234616634531,0.8369517562914371,0.7794440121666549,14137,23,23,32984,23,23,0,,0,,0.0020875930786132812
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed43,43.0,0.8834234616634531,0.8369517562914371,0.7794440121666549,14137,23,23,32984,23,23,0,,0,,0.17967557907104492
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed43,43.0,0.8032166260160254,0.8556954204431482,0.854636768762821,14137,23,22,32984,23,23,0,,0,,0.030190229415893555
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed43,43.0,0.8192897631260819,0.8349058853754525,0.8346183773077739,14137,23,22,32984,23,23,0,,0,,0.000873565673828125
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed43,43.0,0.8579069093268388,0.8929949057167538,0.8901464242767206,14137,23,22,32984,23,23,0,,0,,0.0010514259338378906
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed43,43.0,0.6563305356657486,0.7278701330833858,0.7250477470467568,14137,23,22,32984,23,23,0,,0,,0.02496933937072754
rf_lagstack10,Random Forest (10 s causal lag-stack features),row_random,Naive stratified row-random 70/30,seed43,43.0,0.5668321899888051,0.6491135287044815,0.6554431633302681,14137,23,22,32984,23,23,0,,0,,0.5766148567199707
tcn10,Causal TCN (10 s RSSI + availability sequence),row_random,Naive stratified row-random 70/30,seed43,43.0,0.5447548171620963,0.6267094563045057,0.6288462898776261,14137,23,22,32984,23,23,0,,0,40.0,34.41159439086914
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),row_random,Naive stratified row-random 70/30,seed43,43.0,0.6596180882922231,0.7208100247548294,0.7184692650491618,14137,23,22,32984,23,23,0,,0,,0.5143208503723145
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),row_random,Naive stratified row-random 70/30,seed43,43.0,0.9100630279079642,0.883651920406018,0.8810214331187664,14137,23,23,32984,23,23,0,,0,,3.255953550338745
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,row_random,Naive stratified row-random 70/30,seed43,43.0,0.9100630279079642,0.883651920406018,0.8810214331187664,14137,23,23,32984,23,23,0,,0,,3.160611152648926
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,row_random,Naive stratified row-random 70/30,seed43,43.0,0.9100630279079642,0.883651920406018,0.8810214331187664,14137,23,23,32984,23,23,0,,0,,3.2447688579559326
rf_basic10,Random Forest (10 s RSSI summary features),row_random,Naive stratified row-random 70/30,seed44,44.0,0.614109622806535,0.6179907132797251,0.5493386149819622,14137,23,23,32984,23,23,0,,0,,0.6785500049591064
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed44,44.0,0.9102606085059229,0.9075402149959008,0.9042229610242626,14137,23,23,32984,23,23,0,,0,,0.001435995101928711
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed44,44.0,0.9102606085059229,0.9075402149959008,0.9042229610242626,14137,23,23,32984,23,23,0,,0,,0.018384218215942383
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed44,44.0,0.7722982581272954,0.8520602106252829,0.8510999504845441,14137,23,22,32984,23,23,0,,0,,0.1903078556060791
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed44,44.0,0.8136353308038424,0.8299013632606693,0.8300912499115796,14137,23,22,32984,23,23,0,,0,,0.0018258094787597656
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed44,44.0,0.8434636036345914,0.8932646927158038,0.8907830515668105,14137,23,22,32984,23,23,0,,0,,0.0013141632080078125
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed44,44.0,0.6284823789485774,0.7219290106807357,0.7196010468982104,14137,23,23,32984,23,23,0,,0,,0.03070998191833496
rf_lagstack10,Random Forest (10 s causal lag-stack features),row_random,Naive stratified row-random 70/30,seed44,44.0,0.5267652401594699,0.5423479537896245,0.48843460423003465,14137,23,23,32984,23,23,0,,0,,0.6135709285736084
tcn10,Causal TCN (10 s RSSI + availability sequence),row_random,Naive stratified row-random 70/30,seed44,44.0,0.5413326466123136,0.6167254718664233,0.6173869986560091,14137,23,22,32984,23,23,0,,0,36.0,33.96343278884888
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),row_random,Naive stratified row-random 70/30,seed44,44.0,0.621276725220848,0.621820691051016,0.5520973332390182,14137,23,23,32984,23,23,0,,0,,0.4677085876464844
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),row_random,Naive stratified row-random 70/30,seed44,44.0,0.9050677151939254,0.8814881815027393,0.8788286057862347,14137,23,23,32984,23,23,0,,0,,2.8814783096313477
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,row_random,Naive stratified row-random 70/30,seed44,44.0,0.9050876573967155,0.88148690159203,0.8788286057862347,14137,23,23,32984,23,23,0,,0,,3.6412389278411865
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,row_random,Naive stratified row-random 70/30,seed44,44.0,0.9050876573967155,0.88148690159203,0.8788286057862347,14137,23,23,32984,23,23,0,,0,,3.3167824745178223
rf_basic10,Random Forest (10 s RSSI summary features),row_random,Naive stratified row-random 70/30,seed45,45.0,0.6190678617928134,0.6304356534231073,0.5606564334724482,14137,23,23,32984,23,23,0,,0,,0.4705061912536621
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed45,45.0,0.91856776301877,0.9091058937762497,0.90584989743227,14137,23,23,32984,23,23,0,,0,,0.0008041858673095703
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed45,45.0,0.91856776301877,0.9091058937762497,0.90584989743227,14137,23,23,32984,23,23,0,,0,,0.019262313842773438
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed45,45.0,0.7598157542945172,0.8556318056139284,0.8549904505906486,14137,23,22,32984,23,23,0,,0,,0.021759748458862305
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed45,45.0,0.7719732063377157,0.8279203596981851,0.829100940793662,14137,23,22,32984,23,23,0,,0,,0.0011217594146728516
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed45,45.0,0.8316659768965742,0.89264783337603,0.8902171606422862,14137,23,22,32984,23,23,0,,0,,0.0011327266693115234
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed45,45.0,0.6427218806498429,0.733703817385846,0.7306359199264342,14137,23,23,32984,23,23,0,,0,,0.19684457778930664
rf_lagstack10,Random Forest (10 s causal lag-stack features),row_random,Naive stratified row-random 70/30,seed45,45.0,0.5401904509631207,0.545297218776774,0.49338614981962226,14137,23,23,32984,23,23,0,,0,,0.8226828575134277
tcn10,Causal TCN (10 s RSSI + availability sequence),row_random,Naive stratified row-random 70/30,seed45,45.0,0.5584348718924739,0.6269004170112279,0.6321001626936408,14137,23,22,32984,23,23,0,,0,31.0,31.913996696472168
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),row_random,Naive stratified row-random 70/30,seed45,45.0,0.6264344670339467,0.6303316616786622,0.5603027516446205,14137,23,23,32984,23,23,0,,0,,0.4813065528869629
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),row_random,Naive stratified row-random 70/30,seed45,45.0,0.879210483774319,0.8851197079194515,0.8825068967956426,14137,23,23,32984,23,23,0,,0,,2.539872884750366
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,row_random,Naive stratified row-random 70/30,seed45,45.0,0.879210483774319,0.8851197079194515,0.8825068967956426,14137,23,23,32984,23,23,0,,0,,2.488415241241455
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,row_random,Naive stratified row-random 70/30,seed45,45.0,0.879210483774319,0.8851197079194515,0.8825068967956426,14137,23,23,32984,23,23,0,,0,,2.4955742359161377
rf_basic10,Random Forest (10 s RSSI summary features),row_random,Naive stratified row-random 70/30,seed46,46.0,0.6406959982098717,0.7168248002706301,0.7163471740821956,14137,23,22,32984,23,23,0,,0,,0.4217817783355713
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed46,46.0,0.926457885503248,0.9070564174590604,0.9033741246374761,14137,23,23,32984,23,23,0,,0,,0.0012142658233642578
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed46,46.0,0.926457885503248,0.9070564174590604,0.9033741246374761,14137,23,23,32984,23,23,0,,0,,0.015707969665527344
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed46,46.0,0.7909443007012997,0.8622959744728155,0.8607908325670227,14137,23,22,32984,23,23,0,,0,,0.018820524215698242
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),row_random,Naive stratified row-random 70/30,seed46,46.0,0.8127707463743657,0.8322727156287444,0.8325670227063734,14137,23,22,32984,23,23,0,,0,,0.0007226467132568359
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed46,46.0,0.8531185889494565,0.8915305259277507,0.8885902242342788,14137,23,22,32984,23,23,0,,0,,0.0007188320159912109
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),row_random,Naive stratified row-random 70/30,seed46,46.0,0.6389059062545089,0.7192701269445894,0.7183277923180307,14137,23,22,32984,23,23,0,,0,,0.14842009544372559
rf_lagstack10,Random Forest (10 s causal lag-stack features),row_random,Naive stratified row-random 70/30,seed46,46.0,0.5679180568037018,0.649265263881303,0.6562919997170545,14137,23,22,32984,23,23,0,,0,,0.7698593139648438
tcn10,Causal TCN (10 s RSSI + availability sequence),row_random,Naive stratified row-random 70/30,seed46,46.0,0.5128712625166088,0.6076862346760644,0.6108085166584141,14137,23,22,32984,23,23,0,,0,33.0,33.32265543937683
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),row_random,Naive stratified row-random 70/30,seed46,46.0,0.6486989264000731,0.7183465139531114,0.7180448468557685,14137,23,22,32984,23,23,0,,0,,0.48685121536254883
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),row_random,Naive stratified row-random 70/30,seed46,46.0,0.9087210764151221,0.8836013187366056,0.8805262785598076,14137,23,23,32984,23,23,0,,0,,2.4939351081848145
ensemble_room510,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 probability recovery,row_random,Naive stratified row-random 70/30,seed46,46.0,0.9075050372664338,0.8834577737665774,0.8803848058286765,14137,23,23,32984,23,23,0,,0,,2.445363998413086
ensemble_class_aware,Calibrated Multi-Resolution RF-XGBoost Ensemble + class-510 recovery + class-518-weighted temporal voting,row_random,Naive stratified row-random 70/30,seed46,46.0,0.9075050372664338,0.8834577737665774,0.8803848058286765,14137,23,23,32984,23,23,0,,0,,2.480151653289795
rf_basic10,Random Forest (10 s RSSI summary features),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.29525649024236594,0.5905412770237958,0.6151404151404152,12285,19,19,12619,19,19,1,517,45,,0.2177894115447998
xgb_rich60_kl_full_smote,XGBoost (60 s rich features + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.2971116250696308,0.6178836963169438,0.6396418396418396,12285,19,21,12619,19,19,1,517,45,,0.000659942626953125
xgb_rich60_symmetric_smote,XGBoost (60 s rich features + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.2540459675565749,0.5173919293404956,0.4891330891330891,12285,19,21,12619,19,19,1,517,45,,0.0003650188446044922
xgb_full60_kl,XGBoost (60 s full-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.23645720658140257,0.4874318002464587,0.4629222629222629,12285,19,23,12619,19,19,1,517,45,,0.0002982616424560547
rf_paper60_kl,Random Forest (60 s paper-statistics + KL-partial relabeling),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.2827722403616318,0.5526581182944279,0.5280423280423281,12285,19,20,12619,19,19,1,517,45,,0.0002753734588623047
lgbm_basic60_kl_full_smote,LightGBM (60 s RSSI summary + KL-full relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.31019963542716134,0.6063601042091604,0.6262108262108262,12285,19,21,12619,19,19,1,517,45,,0.0002722740173339844
rf_basic10_symmetric_smote,Random Forest (10 s RSSI summary + symmetric relabeling + SMOTE),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.2764425680712988,0.4747909250057434,0.4249084249084249,12285,19,22,12619,19,19,1,517,45,,0.00026154518127441406
rf_lagstack10,Random Forest (10 s causal lag-stack features),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.2820005255174156,0.5620301408875253,0.5889295889295889,12285,19,19,12619,19,19,1,517,45,,0.27577900886535645
tcn10,Causal TCN (10 s RSSI + availability sequence),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.23788457422994358,0.3957112822531547,0.34521774521774523,12285,19,19,12619,19,19,1,517,45,29.0,12.685093402862549
rf_topology10,Topology-Augmented Random Forest (10 s RSSI summary + floor-plan graph features),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.2819201730755266,0.5820335773691709,0.6052910052910053,12285,19,19,12619,19,19,1,517,45,,0.2462005615234375
ensemble_calibrated,Calibrated Multi-Resolution RF-XGBoost Ensemble (11 s temporal voting),block45_random,45 s block-group random 70/30 + 59 s purge,seed42,42.0,0.3178883602466317,0.5647744161204842,0.5308913308913309,12285,19,22,12619,19,19,1,517,45,,0.1353771686553955
